	sample	Activated B cell	Activated CD4 T cell	Activated CD8 T cell	Activated dendritic cell	CD56bright natural killer cell	CD56dim natural killer cell	Central memory CD4 T cell	Central memory CD8 T cell	Effector memeory CD4 T cell	Effector memeory CD8 T cell	Eosinophil	Gamma delta T cell	Immature  B cell	Immature dendritic cell	Macrophage	Mast cell	MDSC	Memory B cell	Monocyte	Natural killer cell	Natural killer T cell	Neutrophil	Plasmacytoid dendritic cell	Regulatory T cell	T follicular helper cell	Type 1 T helper cell	Type 17 T helper cell	Type 2 T helper cell	group
144	TCGA-LL-A440	0.540466480786372	0.660886490072701	0.773685504036188	0.691357027450706	0.800462925908402	0.834380316692551	0.961529017379436	0.851432516697937	0.737366379409651	0.765410086776038	0.55928131466367	0.806055225635827	0.55000184678527	0.880601688623408	0.714307454295878	0.735442987135846	0.916779877890419	0.622027134466404	0.842225134706959	0.795740533435457	0.634327703079912	0.389101109399427	0.867625230856029	0.805010190267404	0.746476372463716	0.727228310820227	0.504576876674533	0.713774915504926	low
145	TCGA-A7-A13D	0.351600569861518	0.713533132293601	0.605566943875105	0.61104340570322	0.772293734583659	0.827150713566215	0.92417328343002	0.845040968138654	0.653544612969391	0.682277100608667	0.368073315300938	0.722307195357186	0.385288712677938	0.785805637188686	0.560478254147741	0.514345202465362	0.747141934241612	0.57625382459742	0.783714580787512	0.742132714657256	0.565092819769542	0.315879083393795	0.805760780784369	0.707078455720022	0.613963543884754	0.621136258421402	0.463453605315172	0.682871277995115	low
146	TCGA-AR-A1AK	0.539937539916943	0.760074916055916	0.870402029815997	0.683941833527578	0.813182461038523	0.834993506548354	0.936061822320413	0.841499895255944	0.717908387997244	0.789578635963685	0.554804261256773	0.764199876615616	0.606007244505906	0.835531099369007	0.65011664523023	0.723822271244258	0.889994866788849	0.609702015154936	0.821757810867019	0.811056220182833	0.599588097854248	0.43352237084102	0.836518284310426	0.761680575109034	0.715579430844324	0.720880315335085	0.492457738626231	0.733928994427022	high
147	TCGA-AC-A23C	0.482949836547881	0.73680773504177	0.803625853767971	0.652168544718182	0.813014664422981	0.813628493514171	0.945585746113562	0.822109598525806	0.710540982573688	0.737920150403452	0.447246635426925	0.721122801005293	0.583341478181897	0.81208879414527	0.577101887740925	0.558321483731247	0.844081628362243	0.549122051042119	0.789367123476648	0.76193241875192	0.553301266573362	0.363058179670209	0.781654088863692	0.721951926252592	0.656942280318006	0.668512231360517	0.435529208209128	0.702511626461604	low
148	TCGA-UU-A93S	0.452350941886645	0.744803108414196	0.763266737791012	0.618194807071532	0.773418651646329	0.806262347076534	0.878775711784247	0.789010418601883	0.656855087244842	0.726029816519741	0.429970544529144	0.744884488001819	0.515523016134105	0.726756178711404	0.555547078306534	0.44461325967552	0.773471904356039	0.52930286259036	0.797697773885327	0.73282693880642	0.54944674676326	0.439124024978355	0.802621926848576	0.642099257552758	0.631724560833196	0.592301172244076	0.506687526061914	0.713035084514586	high
149	TCGA-BH-A0B8	0.400728453201161	0.679332658728373	0.739721969741444	0.561105603760898	0.803907738077297	0.810418185011803	0.910256604389502	0.821456359933038	0.672757843074728	0.680142773806735	0.502013197369978	0.723770391128939	0.478070378296632	0.81659883141089	0.623568649537406	0.616345759991419	0.80034297134165	0.608914054144997	0.796137451948835	0.7645567468488	0.552027727801299	0.395763737721472	0.779204433396113	0.699810678827263	0.622928647277702	0.645297023968752	0.467658331601761	0.671031384377452	low
150	TCGA-A2-A3XX	0.660470997777647	0.776075962361953	0.814260778286422	0.635494272797589	0.783891266130254	0.779246565012209	0.931134716814208	0.779702587596046	0.657362238402369	0.745507532490106	0.470064850990095	0.782058351878214	0.614447477257189	0.829040588930768	0.60563001165205	0.615235967322826	0.830018849839075	0.60498106601497	0.800142582365295	0.759187403021611	0.587599605979106	0.254432804216695	0.804682994538222	0.7325750389815	0.686859284017671	0.64614262049583	0.463216329311895	0.691908674331579	high
151	TCGA-A7-A4SB	0.315340051619195	0.602875067324779	0.686180613416347	0.55115438616935	0.755183708367054	0.820624326908529	0.887080460359537	0.754097167001931	0.619482209334899	0.683578478704138	0.478214824649672	0.653555167023648	0.321664512955269	0.766701151871047	0.480306947915548	0.506984826883089	0.683119184173199	0.545332932641667	0.763054527724295	0.701032669355297	0.531474187977014	0.286214784588179	0.807430492958763	0.590736690743999	0.590373443207998	0.586820479383313	0.461606115657247	0.639591314310098	high
152	TCGA-BH-A1FJ	0.29711778428335	0.677553832348902	0.653836786396984	0.554352201780249	0.766152104224561	0.809085693289729	0.896620968549574	0.792441474443279	0.650648709531168	0.63135471735792	0.433193020599855	0.683205159077404	0.425878982038503	0.759018203129474	0.5319653247583	0.447573228087822	0.657683552570189	0.546351928405237	0.755326433815977	0.74190145709192	0.485600728540937	0.342230468720319	0.771061802061477	0.647427215588335	0.567417768072681	0.571766088806257	0.440925818391892	0.669135348211522	high
153	TCGA-A2-A25F	0.824904502598292	0.901535985810539	0.952314221529905	0.75204455882055	0.828809629041868	0.792302369698436	0.971642755497475	0.859754718290186	0.801479372491932	0.845998003133587	0.561469557885097	0.848902474702371	0.827156983160878	0.846313811042973	0.778539344603342	0.755231961418506	0.998694701124547	0.741668870194702	0.877585775587123	0.844589425043819	0.733924801388528	0.466329323765646	0.862068573880572	0.920038803147277	0.810505851197829	0.810716046783004	0.544610212914914	0.772578755979168	low
154	TCGA-A2-A25E	0.535719820117149	0.75205423908241	0.758017858417746	0.554362891668278	0.74092443284034	0.801559864704977	0.924440461105428	0.798928977911457	0.648563894209517	0.659737518557557	0.559145552955562	0.7572414372411	0.582373902380264	0.769287650608048	0.592232794850446	0.573316841638922	0.74271385099786	0.617934138690762	0.765352094781265	0.757065576892552	0.552392998224729	0.306817311951305	0.779866758099411	0.656218193325129	0.632854325128305	0.648147800006112	0.471264032207469	0.715167528517165	high
155	TCGA-A2-A3XT	0.547841605417367	0.82318565877928	0.819798839055182	0.690273569705952	0.780367278392716	0.832861434905528	0.924384796295965	0.837131208716163	0.682231571049743	0.767034269097596	0.467993925094822	0.80293517751028	0.593465185690507	0.828993814386395	0.720416997911542	0.606821327889476	0.902702317882611	0.62353711531955	0.85194591030971	0.765297899576142	0.576424159133771	0.343172860024183	0.85270189215932	0.80572028255159	0.687810102508088	0.701050667167031	0.472392043141641	0.722055474739037	low
156	TCGA-BH-A0BT	0.490870452084886	0.685465752757815	0.808223922056997	0.628886605933187	0.798386282247001	0.826062284720752	0.91150727260642	0.826595576401907	0.658692239546089	0.671179229644049	0.460691561497661	0.720283635377333	0.545390546182754	0.841658526812661	0.586030055492388	0.594036359766119	0.801773937705866	0.57482072109258	0.797203397263135	0.766022483622513	0.594514384990834	0.300499641114253	0.800800151410318	0.676824666659383	0.647142060299985	0.636134572049997	0.490544096094327	0.661270273549209	high
157	TCGA-AO-A03L	0.537802671165865	0.780028600648184	0.814417565317255	0.624340007936201	0.807838221177793	0.855507022688808	0.94263884123862	0.810173371719994	0.713393953329457	0.723132942201603	0.480938632900658	0.741783150966795	0.589303555467553	0.80524199668989	0.618496647614154	0.63596738455625	0.84737685285274	0.608193124618391	0.79563962835635	0.788222352063961	0.588229958067256	0.405682656741958	0.796546479396452	0.714004127021438	0.652039163985718	0.680512912001258	0.5091915053895	0.718289698314915	high
158	TCGA-BH-A5J0	0.553505991316478	0.717119574514605	0.876158468294155	0.682084645145153	0.820520083278733	0.879072456223766	0.95551228604504	0.84169347568926	0.685963571346851	0.773538207032537	0.474669837156019	0.766631122560425	0.609032896546985	0.814061361028833	0.700670902117446	0.624100742745385	0.934319296528265	0.580953185255226	0.85031708234506	0.800144687506632	0.595896097562295	0.315703081742933	0.801749688624396	0.810518351247712	0.712145350222774	0.716119419187508	0.526689672597551	0.691458936653173	low
159	TCGA-BH-A209	0.766832323267978	0.884308237113966	0.925010383979786	0.694101922532835	0.786856026864352	0.827603216878261	0.937064163990166	0.833923532118627	0.734509877289129	0.80794979761324	0.514459898203645	0.786141527752296	0.790124453549944	0.84916354922794	0.673441234124368	0.632392173869063	0.916332598157286	0.71173328477265	0.841679267236285	0.802131364509943	0.633296474781461	0.40216654539134	0.826499576312212	0.779115082549462	0.714060910248694	0.716222075190441	0.493386497062148	0.733859942313422	high
160	TCGA-PE-A5DD	0.488830947941858	0.691677165417983	0.827998891170787	0.583186577246995	0.811025972629119	0.863734133329957	0.927220700722162	0.783938140109326	0.682164173595477	0.712111968619317	0.485217726738159	0.711184514688306	0.506314212791135	0.785110009424623	0.58457369638852	0.583315124238661	0.826407699254887	0.597617463994712	0.780312300595008	0.761054240151038	0.524293930732076	0.323649940945301	0.794275583588052	0.664619421699773	0.630167540880073	0.666778192614037	0.470176103795388	0.66772743266068	low
161	TCGA-JL-A3YW	0.524814148573131	0.742908622896318	0.856368989745584	0.689893612717147	0.82582781037318	0.875473751837325	0.969595189442395	0.848823636185848	0.686122490479232	0.785502906594947	0.49008419507434	0.785749818269233	0.58813631633718	0.857164802444645	0.684289382103352	0.633338151108235	0.93186727171388	0.602658952759531	0.815066518163267	0.798389828258666	0.616480582690746	0.371968899312708	0.834435148007306	0.852449198921319	0.753157990600387	0.731634574644335	0.540602968733087	0.681644462207953	high
162	TCGA-A2-A0T2	0.378740799155703	0.67650317370774	0.808882452438512	0.644712230882996	0.784188283871016	0.785421409178596	0.940483854853294	0.817341043040857	0.651623990312787	0.695066328746051	0.443513374153754	0.775391092782958	0.471124324829516	0.817065203689803	0.579726320890455	0.561073763970673	0.85270030811274	0.533608840714289	0.818185458616183	0.756358760216498	0.577603290297782	0.33376007406027	0.81853042521049	0.737481705530441	0.663049212785765	0.653719790089137	0.496651893807801	0.685633736092102	high
163	TCGA-B6-A0IP	0.669298012720055	0.703554246802276	0.788166807432827	0.627164618475562	0.785936774926764	0.848248227700868	0.931765902928478	0.788741243605243	0.659381870084136	0.67783703654789	0.476312945745674	0.698338203943565	0.653464911760668	0.811369846947769	0.60065379667798	0.552488399000112	0.788536643425455	0.591169907696283	0.795724438110634	0.773558324754766	0.548606993234989	0.241191746248943	0.781333304434127	0.644801974271534	0.62993563149373	0.647903302239983	0.434550110218974	0.686209512405701	low
164	TCGA-E9-A3HO	0.452403775358245	0.753962257182232	0.820546659306706	0.568569015437782	0.75424275384661	0.802827517973375	0.918869486535422	0.734052219349704	0.631325508565514	0.687246865053226	0.415929962126142	0.712315468779403	0.510870750683464	0.763231753402445	0.529422689032698	0.479524870384936	0.8088064799919	0.529487361653026	0.804156766922599	0.750936904071793	0.540985111089432	0.355656903006871	0.819457104908149	0.60727787241525	0.634335314018339	0.610904277595283	0.451957932108382	0.690883660576469	low
165	TCGA-BH-A18I	0.579652854332338	0.749156553622012	0.813031797557732	0.671883096178752	0.817995381392259	0.842605392547915	0.951149261668182	0.844686420282298	0.71699470590101	0.732058895165026	0.530236429101027	0.775068853102489	0.632774211361021	0.842893374728137	0.652766418901318	0.597664424206242	0.861877003558555	0.617445272892108	0.792149540443035	0.811583887846127	0.61504425358058	0.322584595714411	0.813723555125558	0.762497521898774	0.685101049140302	0.703353368451935	0.501903259573269	0.747539179723035	high
166	TCGA-E2-A107	0.428441193837826	0.729909861328268	0.761822512829268	0.590843060661513	0.782277554026278	0.875264316986001	0.930297890727917	0.769151205006811	0.66828221146789	0.673293848845085	0.462265076074002	0.734794809099818	0.498260616985581	0.794175696100131	0.590585097820789	0.619851643055365	0.767938637878139	0.61533762821286	0.822176337362899	0.744068069771589	0.516189208879541	0.346918776634538	0.775265260112978	0.599695842570958	0.631998950525734	0.623336665690514	0.514633020918924	0.703798040871702	high
167	TCGA-BH-A1EO	0.457851534318134	0.722178516640484	0.779280372450461	0.654647199327265	0.80654285683489	0.833596736549836	0.942077726214326	0.869681326414353	0.75051922752797	0.740653544828286	0.525353009539722	0.813229276551729	0.579848304204998	0.849315502394816	0.696713276625561	0.698962544387052	0.874676140846758	0.696277427893982	0.788036476807422	0.805974622949804	0.613968996954334	0.39366705649867	0.821422704156029	0.805244032342437	0.714049634824981	0.68706070486015	0.504371328076567	0.738838165870532	high
168	TCGA-A2-A0SY	0.68697125363351	0.729052945004624	0.827799458421789	0.665097878814435	0.802035781550343	0.816106863141754	0.937846893760153	0.828995274273848	0.726938708506885	0.752945044090607	0.530327984021299	0.756356071514579	0.679208890429237	0.822566381384688	0.669528709035204	0.679690488794294	0.863447362918357	0.676480628359108	0.819838201095332	0.795965768711102	0.587597221349687	0.344779805308447	0.823057174958178	0.784306343731902	0.695905764849303	0.721402673368985	0.490375087386724	0.73352995488299	low
169	TCGA-BH-A18M	0.482237781955301	0.713942933327027	0.762805244169335	0.622703812744184	0.805595916152788	0.780762673626249	0.915831068694391	0.835880281825896	0.702110485554502	0.723320597105901	0.532774369276134	0.741534408017249	0.537417920133853	0.835262804824737	0.633768694992504	0.681201853079677	0.818374252416997	0.586447812392326	0.806169141742264	0.790543641575372	0.589155824892212	0.387318053130607	0.81439145409916	0.705156329475363	0.660765250482498	0.672837082996161	0.47164475863856	0.707337914039364	high
170	TCGA-BH-A0E7	0.165313324852009	0.568625445360428	0.633184534465644	0.547452954884884	0.763623959948072	0.806678840810566	0.884386048102962	0.81419628645384	0.675955467991699	0.63952307611034	0.443384978763646	0.679756129897874	0.425949794088314	0.829075891422644	0.531190431701649	0.485685328757426	0.688164967906272	0.587498723644414	0.746167574289385	0.742971308190045	0.483015115527318	0.273967913999549	0.791886108176739	0.607574883973819	0.560511438566476	0.568934935268716	0.4324537982044	0.665159574099456	high
171	TCGA-E2-A109	0.494192660832563	0.735678329170833	0.778389547371533	0.570186011350138	0.76653781675493	0.856017047915971	0.922079168756806	0.783936971205063	0.672616237591289	0.698199717912362	0.455575881330696	0.742553314479754	0.549536972261096	0.771668930374507	0.568384311579784	0.516206436964063	0.778741589182033	0.629308939709035	0.769832815606984	0.753819512587779	0.53874437854283	0.314554611471634	0.789438371716032	0.650178430428418	0.613472306719755	0.642742655523933	0.492593052795325	0.707610072808779	high
172	TCGA-B6-A0I9	0.488757742347742	0.71369908564572	0.766350971790931	0.623203380932092	0.784912444100379	0.843207614123362	0.933642482950975	0.774926503570983	0.652714303264175	0.741274598952299	0.411455189916442	0.749020645641108	0.541649220394739	0.784624594893505	0.57521130756582	0.507093613113569	0.824138734347258	0.564998456653639	0.782896020361181	0.762463263108046	0.543868586753085	0.249148240406563	0.795602159961145	0.721584349665727	0.650452620667662	0.634704701515341	0.442680179152668	0.650103776202277	high
